entry_stable_id	entry_name	species	ncbi_gene_id	observation_stable_id	homologene_id	base_entry_stable_ids
AF_017722	SYMPK	Bos taurus	100337373	OB_009349	37969	AF_008963
AF_017723	SYMPK	Pan troglodytes	456142	OB_009349	37969	AF_008963
AF_017724	SYMPK	Canis lupus familiaris	476431	OB_009349	37969	AF_008963
AF_017725	SPBC691.04	Schizosaccharomyces pombe	2541136	OB_009350	48634	AF_001250
AF_017726	STRS2	Arabidopsis thaliana	830763	OB_009350	48634	AF_001250
AF_017727	AT5G08610	Arabidopsis thaliana	830762	OB_009350	48634	AF_001250
AF_017728	Os01g0618400	Oryza sativa	4326614	OB_009350	48634	AF_001250
AF_017729	Os01g0618500	Oryza sativa	4326615	OB_009350	48634	AF_001250
AF_017730	AT5G63630	Arabidopsis thaliana	836483	OB_009350	48634	AF_001250
AF_017731	KLLA0D18667g	Kluyveromyces lactis	2893113	OB_009350	48634	AF_001250
AF_017732	NCU01104	Neurospora crassa	3877776	OB_009350	48634	AF_001250
AF_017733	MGG_10312	Magnaporthe oryzae	2681964	OB_009350	48634	AF_001250
AF_017744	NCU01065	Neurospora crassa	3877868	OB_009352	68984	AF_003118
AF_017745	KLLA0D07744g	Kluyveromyces lactis	2892721	OB_009352	68984	AF_003118
AF_017746	MGG_05526	Magnaporthe oryzae	2675813	OB_009352	68984	AF_003118
AF_017747	KLLA0D07766g	Kluyveromyces lactis	2892835	OB_009352	68984	AF_003118
AF_017748	Os01g0831900	Oryza sativa	4327434	OB_009352	68984	AF_003118
AF_017749	Os05g0468700	Oryza sativa	4339064	OB_009352	68984	AF_003118
AF_017750	ITGB1	Pan troglodytes	450396	OB_009353	22999	AF_004137
AF_017751	ITGB1	Gallus gallus	374058	OB_009353	22999	AF_004137
AF_017752	ITGB1	Bos taurus	281876	OB_009353	22999	AF_004137
AF_017753	INTB	Anopheles gambiae	1272405	OB_009353	22999	AF_004137
AF_017754	ITGB1	Macaca mulatta	574312	OB_009353	22999	AF_004137
AF_017755	ITGB1	Canis lupus familiaris	477956	OB_009353	22999	AF_004137
AF_017756	AgaP_AGAP002779	Anopheles gambiae	1273190	OB_009354	1585	AF_004198
AF_017757	Os10g0188100	Oryza sativa	4348225	OB_009354	1585	AF_004198
AF_017758	GTF2F1	Bos taurus	505702	OB_009354	1585	AF_004198
AF_017759	GTF2F1	Canis lupus familiaris	476731	OB_009354	1585	AF_004198
AF_017760	GTF2F1	Macaca mulatta	699221	OB_009354	1585	AF_004198
AF_017761	GTF2F1	Pan troglodytes	455639	OB_009354	1585	AF_004198
AF_017762	ywhae1	Danio rerio	322060	OB_009355	38223	AF_000903
AF_017763	YWHAE	Homo sapiens	7531	OB_009355	38223	AF_000903
AF_017764	GRF9	Arabidopsis thaliana	818859	OB_009355	38223	AF_000903
AF_017765	GRF12	Arabidopsis thaliana	839189	OB_009355	38223	AF_000903
AF_017766	GRF11	Arabidopsis thaliana	840380	OB_009355	38223	AF_000903
AF_017767	Ywhae	Rattus norvegicus	29753	OB_009355	38223	AF_000903
AF_017768	AgaP_AGAP001151	Anopheles gambiae	1282015	OB_009355	38223	AF_000903
AF_017769	YWHAE	Canis lupus familiaris	480645	OB_009355	38223	AF_000903
AF_017770	MGG_13806	Magnaporthe oryzae	5049025	OB_009355	38223	AF_000903
AF_017771	YWHAE	Gallus gallus	417554	OB_009355	38223	AF_000903
AF_017772	YWHAE	Bos taurus	282125	OB_009355	38223	AF_000903
AF_017773	Ywhae	Mus musculus	22627	OB_009355	38223	AF_000903
AF_017774	LOC459638	Pan troglodytes	459638	OB_009355	38223	AF_000903
AF_017775	rad24	Schizosaccharomyces pombe	2542029	OB_009355	38223	AF_000903
AF_017776	Os01g0209200	Oryza sativa	4325534	OB_009355	38223	AF_000903
AF_017777	GRF10	Arabidopsis thaliana	838837	OB_009355	38223	AF_000903
AF_017778	abu-15	Caenorhabditis elegans	182136	OB_009356	114070	AF_006926
AF_017779	CELE_F07H5.8	Caenorhabditis elegans	174407	OB_009356	114070	AF_006926
AF_017780	AgaP_AGAP012386	Anopheles gambiae	1280329	OB_009356	114070	AF_006926
AF_017781	abu-14	Caenorhabditis elegans	174464	OB_009356	114070	AF_006926
AF_017782	ATIC	Gallus gallus	396091	OB_009357	2983	AF_002959
AF_017783	atic	Danio rerio	140622	OB_009357	2983	AF_002959
AF_017784	Atic	Mus musculus	108147	OB_009357	2983	AF_002959
AF_017785	KLLA0F17655g	Kluyveromyces lactis	2895615	OB_009357	2983	AF_002959
AF_017786	AgaP_AGAP001423	Anopheles gambiae	1281753	OB_009357	2983	AF_002959
AF_017787	CG11089	Drosophila melanogaster	42973	OB_009357	2983	AF_002959
AF_017788	Atic	Rattus norvegicus	81643	OB_009357	2983	AF_002959
AF_017789	MGG_04435	Magnaporthe oryzae	2677832	OB_009357	2983	AF_002959
AF_017790	NCU02629	Neurospora crassa	3880203	OB_009357	2983	AF_002959
AF_017791	ATIC	Canis lupus familiaris	488513	OB_009357	2983	AF_002959
AF_017792	ade10	Schizosaccharomyces pombe	2539569	OB_009357	2983	AF_002959
AF_017793	ATIC	Bos taurus	506343	OB_009357	2983	AF_002959
AF_017794	ATIC	Pan troglodytes	459925	OB_009357	2983	AF_002959
AF_017795	LOC694819	Macaca mulatta	694819	OB_009357	2983	AF_002959
AF_017796	C55F2.1	Caenorhabditis elegans	177576	OB_009357	2983	AF_002959
AF_017797	ATIC	Homo sapiens	471	OB_009357	2983	AF_002959
AF_017798	AGOS_AFR213C	Eremothecium gossypii	4622022	OB_009357	2983	AF_002959
AF_017799	KLLA0A03619g	Kluyveromyces lactis	2896545	OB_009358	40376	AF_001577
AF_017800	AGOS_ADR395C	Eremothecium gossypii	4620655	OB_009358	40376	AF_001577
AF_017801	MGG_08190	Magnaporthe oryzae	2678306	OB_009359	113609	AF_000983
AF_017802	rpl402	Schizosaccharomyces pombe	2541344	OB_009359	113609	AF_000983
AF_017803	LOC100856765	Canis lupus familiaris	100856765	OB_009359	113609	AF_000983
AF_017804	RPL4	Canis lupus familiaris	609491	OB_009359	113609	AF_000983
AF_017805	AGOS_AAR191C	Eremothecium gossypii	4618681	OB_009359	113609	AF_000983
AF_017806	NCU03757	Neurospora crassa	3877269	OB_009359	113609	AF_000983
AF_017807	RPL4B	Saccharomyces cerevisiae	851575	OB_009359	113609	AF_000983
AF_017808	KLLA0B07139g	Kluyveromyces lactis	2897143	OB_009359	113609	AF_000983
AF_017809	MGG_07289	Magnaporthe oryzae	2683185	OB_009360	113557	AF_000479
AF_017810	gsy-1	Caenorhabditis elegans	174924	OB_009360	113557	AF_000479
AF_017811	GYS1	Homo sapiens	2997	OB_009360	113557	AF_000479
AF_017812	AGOS_AAR008W	Eremothecium gossypii	4618816	OB_009360	113557	AF_000479
AF_017813	GYS1	Bos taurus	786335	OB_009360	113557	AF_000479
AF_017814	GYS1	Canis lupus familiaris	611993	OB_009360	113557	AF_000479
AF_017815	GYS1	Pan troglodytes	456196	OB_009360	113557	AF_000479
AF_017816	GYS1	Macaca mulatta	574233	OB_009360	113557	AF_000479
AF_017817	Gys1	Rattus norvegicus	690987	OB_009360	113557	AF_000479
AF_017818	Gys1	Mus musculus	14936	OB_009360	113557	AF_000479
AF_017819	NCU06687	Neurospora crassa	3877149	OB_009360	113557	AF_000479
AF_017820	GSY1	Saccharomyces cerevisiae	850569	OB_009360	113557	AF_000479
AF_017821	gys1	Danio rerio	394155	OB_009360	113557	AF_000479
AF_017822	CG6904	Drosophila melanogaster	41823	OB_009360	113557	AF_000479
AF_017823	KLLA0F23133g	Kluyveromyces lactis	2895370	OB_009360	113557	AF_000479
AF_017824	AgaP_AGAP002586	Anopheles gambiae	1273385	OB_009360	113557	AF_000479
AF_017825	NOP58	Gallus gallus	424087	OB_009361	7024	AF_007064
AF_017826	Os03g0350100	Oryza sativa	4332840	OB_009361	7024	AF_007064
AF_017827	KLLA0F08613g	Kluyveromyces lactis	2895764	OB_009361	7024	AF_007064
AF_017828	NOP58	Bos taurus	507155	OB_009361	7024	AF_007064
AF_017829	NOP58	Pan troglodytes	459883	OB_009361	7024	AF_007064
AF_017830	NCU03396	Neurospora crassa	3872990	OB_009361	7024	AF_007064
AF_017831	MGG_07008	Magnaporthe oryzae	2685181	OB_009361	7024	AF_007064
AF_017832	NOP58	Macaca mulatta	703859	OB_009361	7024	AF_007064
AF_017833	AT5G27120	Arabidopsis thaliana	832770	OB_009361	7024	AF_007064
AF_017834	AGOS_AFR328C	Eremothecium gossypii	4622140	OB_009361	7024	AF_007064
AF_017835	LOC100856234	Canis lupus familiaris	100856234	OB_009361	7024	AF_007064
AF_017836	Os03g0350300	Oryza sativa	4332841	OB_009361	7024	AF_007064
AF_017837	AgaP_AGAP002171	Anopheles gambiae	1269383	OB_009361	7024	AF_007064
AF_017838	KLLA0E12651g	Kluyveromyces lactis	2894554	OB_009362	39231	AF_000673
AF_017839	AGOS_AAL038W	Eremothecium gossypii	4618733	OB_009362	39231	AF_000673
AF_001783	Orco	Drosophila melanogaster	40650	OB_009471	15321	AF_001783
AF_017840	prkacab	Danio rerio	445076	OB_009363	55677	AF_001630
AF_017841	PRKACG	Pan troglodytes	472944	OB_009363	55677	AF_001630
AF_017842	PRKACG	Homo sapiens	5568	OB_009363	55677	AF_001630
AF_017844	Os02g0332200	Oryza sativa	4329211	OB_009365	4695	AF_004884
AF_017845	LOC100855692	Canis lupus familiaris	100855692	OB_009365	4695	AF_004884
AF_017846	CCT4	Macaca mulatta	719649	OB_009365	4695	AF_004884
AF_017847	AGOS_ADR083W	Eremothecium gossypii	4620328	OB_009365	4695	AF_004884
AF_017848	CCT4	Gallus gallus	395414	OB_009365	4695	AF_004884
AF_017849	NCU02839	Neurospora crassa	3880278	OB_009365	4695	AF_004884
AF_001784	Ptchd3	Mus musculus	74675	OB_008304	111041	AF_006571
AF_017850	CCT4	Bos taurus	613336	OB_009365	4695	AF_004884
AF_017851	CCT4	Pan troglodytes	745811	OB_009365	4695	AF_004884
AF_017852	Os10g0514600	Oryza sativa	4349108	OB_009365	4695	AF_004884
AF_017853	AgaP_AGAP009505	Anopheles gambiae	1271406	OB_009365	4695	AF_004884
AF_017854	KLLA0F05005g	Kluyveromyces lactis	2895747	OB_009365	4695	AF_004884
AF_017855	MGG_01582	Magnaporthe oryzae	2679296	OB_009365	4695	AF_004884
AF_017856	SGTB	Canis lupus familiaris	478080	OB_009366	10409	AF_001981
AF_017857	Sgt	Drosophila melanogaster	35052	OB_009366	10409	AF_001981
AF_017858	SGTB	Gallus gallus	427166	OB_009366	10409	AF_001981
AF_017859	SGTB	Macaca mulatta	696763	OB_009366	10409	AF_001981
AF_017860	SPAC1142.02c	Schizosaccharomyces pombe	2542401	OB_009366	10409	AF_001981
AF_017861	Sgtb	Mus musculus	218544	OB_009366	10409	AF_001981
AF_017862	KLLA0D01155g	Kluyveromyces lactis	2893412	OB_009366	10409	AF_001981
AF_017863	MGG_05438	Magnaporthe oryzae	2675955	OB_009366	10409	AF_001981
AF_017864	sgta	Danio rerio	431772	OB_009366	10409	AF_001981
AF_017865	SGTB	Bos taurus	540864	OB_009366	10409	AF_001981
AF_017866	Sgtb	Rattus norvegicus	294708	OB_009366	10409	AF_001981
AF_017867	AGOS_ACR005W	Eremothecium gossypii	4619471	OB_009366	10409	AF_001981
AF_017868	NCU10273	Neurospora crassa	5847593	OB_009366	10409	AF_001981
AF_017869	AgaP_AGAP003052	Anopheles gambiae	1272901	OB_009366	10409	AF_001981
AF_001786	NUP85	Homo sapiens	79902	OB_008421	11755	AF_006928
AF_017870	SGTB	Pan troglodytes	471528	OB_009366	10409	AF_001981
AF_017871	SGTB	Homo sapiens	54557	OB_009366	10409	AF_001981
AF_017872	VPS36	Bos taurus	511223	OB_009367	9374	AF_006515
AF_017873	VPS36	Gallus gallus	418883	OB_009367	9374	AF_006515
AF_017874	VPS36	Pan troglodytes	452739	OB_009367	9374	AF_006515
AF_017875	AgaP_AGAP004755	Anopheles gambiae	3289846	OB_009367	9374	AF_006515
AF_017876	Os01g0813500	Oryza sativa	4327592	OB_009367	9374	AF_006515
AF_017877	VPS36	Canis lupus familiaris	477292	OB_009367	9374	AF_006515
AF_017878	VPS36	Macaca mulatta	693290	OB_009367	9374	AF_006515
AF_017879	NCU03695	Neurospora crassa	3877635	OB_009368	81653	AF_001332
AF_001787	Qprt	Mus musculus	67375	OB_009092	8623	AF_008690
AF_017880	PISD	Canis lupus familiaris	477544	OB_009368	81653	AF_001332
AF_017881	Pisd	Rattus norvegicus	681361	OB_009368	81653	AF_001332
AF_017882	KLLA0D08096g	Kluyveromyces lactis	2893570	OB_009368	81653	AF_001332
AF_017883	Pisd	Mus musculus	320951	OB_009368	81653	AF_001332
AF_017884	PISD	Pan troglodytes	458772	OB_009368	81653	AF_001332
AF_017885	psd-1	Caenorhabditis elegans	176027	OB_009368	81653	AF_001332
AF_017886	PISD	Homo sapiens	23761	OB_009368	81653	AF_001332
AF_017887	SPAC25B8.03	Schizosaccharomyces pombe	2541447	OB_009368	81653	AF_001332
AF_017888	PISD	Gallus gallus	416960	OB_009368	81653	AF_001332
AF_017889	AGOS_AFR022C	Eremothecium gossypii	4621809	OB_009368	81653	AF_001332
AF_001788	Qprt	Rattus norvegicus	293504	OB_009092	8623	AF_008690
AF_017890	PISD	Bos taurus	505332	OB_009368	81653	AF_001332
AF_017891	MGG_09213	Magnaporthe oryzae	2680157	OB_009368	81653	AF_001332
AF_017892	pisd	Danio rerio	553433	OB_009368	81653	AF_001332
AF_017893	KLLA0E13597g	Kluyveromyces lactis	2893719	OB_009369	56142	AF_004048
AF_017894	AGOS_ADL056W	Eremothecium gossypii	4620182	OB_009369	56142	AF_004048
AF_017895	KLLA0F01254g	Kluyveromyces lactis	2895824	OB_009370	38476	AF_008743
AF_017896	AGOS_AEL186W	Eremothecium gossypii	4620860	OB_009370	38476	AF_008743
AF_017897	ELAVL4	Gallus gallus	395634	OB_009371	40729	AF_003867
AF_017898	ELAVL4	Homo sapiens	1996	OB_009371	40729	AF_003867
AF_017899	elavl4	Danio rerio	30737	OB_009371	40729	AF_003867
AF_001789	QPRT	Homo sapiens	23475	OB_009092	8623	AF_008690
AF_017900	ELAVL4	Macaca mulatta	711231	OB_009371	40729	AF_003867
AF_017901	Elavl4	Mus musculus	15572	OB_009371	40729	AF_003867
AF_017902	ELAVL4	Pan troglodytes	735317	OB_009371	40729	AF_003867
AF_017903	Elavl4	Rattus norvegicus	432358	OB_009371	40729	AF_003867
AF_017904	ELAVL4	Bos taurus	535408	OB_009371	40729	AF_003867
AF_017905	AgaP_AGAP009952	Anopheles gambiae	1279370	OB_009371	40729	AF_003867
AF_017906	ELAVL4	Canis lupus familiaris	475361	OB_009371	40729	AF_003867
AF_017907	KLLA0E17513g	Kluyveromyces lactis	2893738	OB_009372	38638	AF_001802
AF_017908	AGOS_AER008W	Eremothecium gossypii	4621067	OB_009372	38638	AF_001802
AF_001790	Sdhc	Mus musculus	66052	OB_008758	2256	AF_007738
AF_017911	gatA	Drosophila melanogaster	42283	OB_009374	6699	AF_000394
AF_017912	QRSL1	Pan troglodytes	462909	OB_009374	6699	AF_000394
AF_017913	AT3G25660	Arabidopsis thaliana	822154	OB_009374	6699	AF_000394
AF_017914	QRSL1	Homo sapiens	55278	OB_009374	6699	AF_000394
AF_017915	Qrsl1	Rattus norvegicus	309911	OB_009374	6699	AF_000394
AF_017916	Y41D4A.6	Caenorhabditis elegans	176982	OB_009374	6699	AF_000394
AF_017917	Qrsl1	Mus musculus	76563	OB_009374	6699	AF_000394
AF_017918	AGOS_ABR140C	Eremothecium gossypii	4619197	OB_009374	6699	AF_000394
AF_017919	QRSL1	Macaca mulatta	697354	OB_009374	6699	AF_000394
AF_001791	Qars	Rattus norvegicus	290868	OB_009020	3704	AF_005417
AF_017920	SPBC646.03	Schizosaccharomyces pombe	2541102	OB_009374	6699	AF_000394
AF_017921	QRSL1	Canis lupus familiaris	475014	OB_009374	6699	AF_000394
AF_017922	QRSL1	Bos taurus	532822	OB_009374	6699	AF_000394
AF_017923	qrsl1	Danio rerio	327329	OB_009374	6699	AF_000394
AF_017924	MGG_13483	Magnaporthe oryzae	5051641	OB_009374	6699	AF_000394
AF_017925	AgaP_AGAP004057	Anopheles gambiae	1270907	OB_009374	6699	AF_000394
AF_017926	KLLA0A09845g	Kluyveromyces lactis	2896507	OB_009374	6699	AF_000394
AF_017927	QRSL1	Gallus gallus	421781	OB_009374	6699	AF_000394
AF_017928	NCU00660	Neurospora crassa	3881925	OB_009374	6699	AF_000394
AF_017929	MGG_07202	Magnaporthe oryzae	2683090	OB_009375	7131	AF_008010
AF_017930	KLLA0F12760g	Kluyveromyces lactis	2895904	OB_009375	7131	AF_008010
AF_017931	AGOS_AAR004C	Eremothecium gossypii	4618789	OB_009375	7131	AF_008010
AF_017932	cit1	Schizosaccharomyces pombe	2543283	OB_009375	7131	AF_008010
AF_017933	Csl	Mus musculus	71832	OB_009375	7131	AF_008010
AF_017934	NCU01692	Neurospora crassa	3873020	OB_009375	7131	AF_008010
AF_017935	CSY5	Arabidopsis thaliana	825180	OB_009375	7131	AF_008010
AF_017936	AGOS_ACR090C	Eremothecium gossypii	4619619	OB_009376	40239	AF_008150
AF_017937	KLLA0E21803g	Kluyveromyces lactis	2894605	OB_009376	40239	AF_008150
AF_017938	KLLA0C02145g	Kluyveromyces lactis	2892435	OB_009377	48570	AF_009287
AF_017939	CALU	Macaca mulatta	699730	OB_009378	936	AF_006859
AF_001793	rab5ab	Danio rerio	393945	OB_008618	68142	AF_002494||AF_006562
AF_017940	CALU	Canis lupus familiaris	475201	OB_009378	936	AF_006859
AF_017941	CALU	Bos taurus	539218	OB_009378	936	AF_006859
AF_017942	AgaP_AGAP010392	Anopheles gambiae	1272654	OB_009378	936	AF_006859
AF_017943	AGOS_ACL012W	Eremothecium gossypii	4619517	OB_009379	40224	AF_008059
AF_017944	KLLA0C06050g	Kluyveromyces lactis	2891948	OB_009379	40224	AF_008059
AF_017945	emb2171	Arabidopsis thaliana	819595	OB_009380	68103	AF_008676||AF_008699
AF_017946	RpL23	Drosophila melanogaster	37628	OB_009380	68103	AF_008676||AF_008699
AF_017947	RPL23	Pan troglodytes	454619	OB_009380	68103	AF_008676||AF_008699
AF_017948	Os03g0139100	Oryza sativa	4331562	OB_009380	68103	AF_008676||AF_008699
AF_017949	RPL23	Bos taurus	504876	OB_009380	68103	AF_008676||AF_008699
AF_001794	akt2l	Danio rerio	403146	OB_008925	3785	AF_004296||AF_005425
AF_017950	AT2G33370	Arabidopsis thaliana	817900	OB_009380	68103	AF_008676||AF_008699
AF_017951	Rpl23	Mus musculus	65019	OB_009380	68103	AF_008676||AF_008699
AF_017952	RPL23	Canis lupus familiaris	403683	OB_009380	68103	AF_008676||AF_008699
AF_017953	NCU02905	Neurospora crassa	3881767	OB_009380	68103	AF_008676||AF_008699
AF_017954	rpl23	Danio rerio	336812	OB_009380	68103	AF_008676||AF_008699
AF_017955	rpl2301	Schizosaccharomyces pombe	2543453	OB_009380	68103	AF_008676||AF_008699
AF_017956	KLLA0E06997g	Kluyveromyces lactis	2893815	OB_009380	68103	AF_008676||AF_008699
AF_017957	RPL23	Gallus gallus	420001	OB_009380	68103	AF_008676||AF_008699
AF_017958	RPL23	Macaca mulatta	694719	OB_009380	68103	AF_008676||AF_008699
AF_017959	AgaP_AGAP010252	Anopheles gambiae	1279676	OB_009380	68103	AF_008676||AF_008699
AF_017960	Os10g0466700	Oryza sativa	4348846	OB_009380	68103	AF_008676||AF_008699
AF_017961	AGOS_AGL288W	Eremothecium gossypii	4622672	OB_009380	68103	AF_008676||AF_008699
AF_017962	Rpl23	Rattus norvegicus	29282	OB_009380	68103	AF_008676||AF_008699
AF_017963	AT1G04480	Arabidopsis thaliana	839511	OB_009380	68103	AF_008676||AF_008699
AF_017964	Os02g0814700	Oryza sativa	4331122	OB_009380	68103	AF_008676||AF_008699
AF_017965	MGG_04921	Magnaporthe oryzae	2675542	OB_009380	68103	AF_008676||AF_008699
AF_017966	rpl2302	Schizosaccharomyces pombe	2539286	OB_009380	68103	AF_008676||AF_008699
AF_001796	RAD10	Saccharomyces cerevisiae	854878	OB_008957	39839	AF_001796
AF_017976	PCK1	Gallus gallus	396458	OB_009382	1944	AF_001585
AF_017977	PCK1	Canis lupus familiaris	403560	OB_009382	1944	AF_001585
AF_017978	PCK1	Pan troglodytes	458362	OB_009382	1944	AF_001585
AF_017979	PCK1	Macaca mulatta	696207	OB_009382	1944	AF_001585
AF_017980	PCK1	Bos taurus	282855	OB_009382	1944	AF_001585
AF_017981	LOC100361948	Rattus norvegicus	100361948	OB_009383	130962	AF_006839
AF_017998	KLLA0E04423g	Kluyveromyces lactis	2894063	OB_009387	117787	AF_009256
AF_017999	AGOS_ADL111W	Eremothecium gossypii	4620128	OB_009387	117787	AF_009256
AF_001799	rad50	Danio rerio	553029	OB_009099	38092	AF_001324
AF_018000	PPFIBP1	Pan troglodytes	473392	OB_009388	2685	AF_006108
AF_018001	PPFIBP1	Macaca mulatta	709742	OB_009388	2685	AF_006108
AF_018002	PPFIBP1	Canis lupus familiaris	486623	OB_009388	2685	AF_006108
AF_018003	AgaP_AGAP010342	Anopheles gambiae	1272699	OB_009388	2685	AF_006108
AF_018004	PPFIBP1	Gallus gallus	418219	OB_009388	2685	AF_006108
AF_018005	PPFIBP1	Bos taurus	407130	OB_009388	2685	AF_006108
AF_018006	Smarca5	Rattus norvegicus	307766	OB_009390	55764	AF_000789
AF_018007	AGOS_AFL040W	Eremothecium gossypii	4621741	OB_009390	55764	AF_000789
AF_018008	Os01g0367900	Oryza sativa	4325731	OB_009390	55764	AF_000789
AF_018009	CHR11	Arabidopsis thaliana	819814	OB_009390	55764	AF_000789
AF_018010	SMARCA5	Homo sapiens	8467	OB_009390	55764	AF_000789
AF_018011	SMARCA5	Gallus gallus	422457	OB_009390	55764	AF_000789
AF_018012	smarca5	Danio rerio	282615	OB_009390	55764	AF_000789
AF_018013	Smarca5	Mus musculus	93762	OB_009390	55764	AF_000789
AF_018014	SMARCA5	Macaca mulatta	700614	OB_009390	55764	AF_000789
AF_018015	KLLA0F06710g	Kluyveromyces lactis	2894771	OB_009390	55764	AF_000789
AF_018016	MGG_01012	Magnaporthe oryzae	2674262	OB_009390	55764	AF_000789
AF_018017	NCU03875	Neurospora crassa	3872686	OB_009390	55764	AF_000789
AF_018018	CHR17	Arabidopsis thaliana	831980	OB_009390	55764	AF_000789
AF_018019	SMARCA5	Pan troglodytes	461517	OB_009390	55764	AF_000789
AF_001801	RAD52	Saccharomyces cerevisiae	854976	OB_009263	117887	AF_001801
AF_018020	Os05g0150300	Oryza sativa	4337825	OB_009390	55764	AF_000789
AF_018021	SMARCA5	Bos taurus	537503	OB_009390	55764	AF_000789
AF_018022	SMARCA5	Canis lupus familiaris	475451	OB_009390	55764	AF_000789
AF_018023	AGOS_AAL037C	Eremothecium gossypii	4618627	OB_009392	38766	AF_009403
AF_018024	KLLA0E12673g	Kluyveromyces lactis	2894555	OB_009392	38766	AF_009403
AF_018025	NDUFB5	Canis lupus familiaris	478639	OB_009393	31093	AF_009261
AF_018026	NDUFB5	Macaca mulatta	708821	OB_009393	31093	AF_009261
AF_018027	NDUFB5	Bos taurus	338061	OB_009393	31093	AF_009261
AF_018028	AgaP_AGAP007297	Anopheles gambiae	1269870	OB_009393	31093	AF_009261
AF_018029	NDUFB5	Pan troglodytes	471008	OB_009393	31093	AF_009261
AF_001802	RAD57	Saccharomyces cerevisiae	851567	OB_009372	38638	AF_001802
AF_018030	NDUFB5	Gallus gallus	424978	OB_009393	31093	AF_009261
AF_018031	KLLA0E13443g	Kluyveromyces lactis	2893805	OB_009394	68975	AF_003019
AF_018032	AGOS_ADL049W	Eremothecium gossypii	4620195	OB_009394	68975	AF_003019
AF_018033	SCD5	Bos taurus	617419	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018034	AgaP_AGAP001713	Anopheles gambiae	1281461	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018035	KLLA0C05566g	Kluyveromyces lactis	2892035	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018036	NCU05259	Neurospora crassa	3877972	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018037	desat1	Drosophila melanogaster	117369	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018038	OLE1	Saccharomyces cerevisiae	852825	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018039	SCD5	Gallus gallus	422598	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_001803	RAD9	Saccharomyces cerevisiae	851803	OB_009518	48635	AF_001803
AF_018040	MGG_01790	Magnaporthe oryzae	2679094	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018041	SCD5	Canis lupus familiaris	487831	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018042	AGOS_AAR153C	Eremothecium gossypii	4618504	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018043	SCD5	Pan troglodytes	461211	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018044	SCD5	Macaca mulatta	694079	OB_009395	74677	AF_006479||AF_007062||AF_007086
AF_018045	opa1	Danio rerio	492332	OB_009396	14618	AF_006446
AF_018046	OPA1	Bos taurus	524142	OB_009396	14618	AF_006446
