observation_id	entry_id	entry_type	entry_name	species	observation_stable_id	entry_stable_id	lifespan_effect_significant	lifespan_change	lifespan_change_significant	lifespan_measure	allele_types	allele_types_base
3327	8843	gene	F28D1.9	Caenorhabditis elegans	OB_003327	AF_008843	increased	70	true		RNAi knockdown	unknown
3328	8968	gene	Su(var)2-1^01/+	Drosophila melanogaster	OB_003328	AF_008968	decreased	-10.6624	true	max	loss of function	unknown
3329	8968	gene	Su(var)2-1^01/+	Drosophila melanogaster	OB_003329	AF_008968	increased	6.99301	true	max	loss of function	unknown
3330	8968	gene	Su(var)2-1^01/+	Drosophila melanogaster	OB_003330	AF_008968	none	2.77778	false	median	loss of function	unknown
3331	8969	gene	E2F^91/+	Drosophila melanogaster	OB_003331	AF_008969	none	2.53623	false	median	loss of function	unknown
3332	8969	gene	E2F^91/+	Drosophila melanogaster	OB_003332	AF_008969	none	-1.28676	false	max	loss of function	unknown
3333	8969	gene	E2F^91/+	Drosophila melanogaster	OB_003333	AF_008969	increased	5.49683	true	max	loss of function	unknown
3334	8969	gene	E2F^91/+	Drosophila melanogaster	OB_003334	AF_008969	none	-4.83271	false	median	loss of function	unknown
3335	5568	gene	gst-10	Caenorhabditis elegans	OB_003335	AF_005568	increased	22.2222	true	mean	over-expression	unknown
3336	8970	gene	mGsta4	Caenorhabditis elegans	OB_003336	AF_008970	increased	12.963	true	mean	over-expression	unknown
3337	7697	gene	chico	Drosophila melanogaster	OB_003337	AF_007697	increased	50.1608	true		loss of function	unknown
3338	8971	gene	F29C4.2	Caenorhabditis elegans	OB_003338	AF_008971	increased	100	true		RNAi knockdown	unknown
3339	7697	gene	chico	Drosophila melanogaster	OB_003339	AF_007697	increased	36.1624	true		loss of function	unknown
3340	7697	gene	chico	Drosophila melanogaster	OB_003340	AF_007697	increased	57.5646	true		deletion / null	unknown
3341	8661	gene	PHB1	Saccharomyces cerevisiae	OB_003341	AF_008661	decreased	0	true		deletion / null	unknown
3342	8972	gene	SOD	Drosophila melanogaster	OB_003342	AF_008972	increased	7.14286	true	mean	over-expression	unknown
3343	8972	gene	SOD	Drosophila melanogaster	OB_003343	AF_008972	increased	10.3896	true	mean	over-expression	unknown
3344	8972	gene	SOD	Drosophila melanogaster	OB_003344	AF_008972	increased	9.33333	true	mean	over-expression	unknown
3345	8972	gene	SOD	Drosophila melanogaster	OB_003345	AF_008972	increased	9.33333	true	mean	over-expression	unknown
3346	8972	gene	SOD	Drosophila melanogaster	OB_003346	AF_008972	increased	14.2857	true	mean	over-expression	unknown
3347	8972	gene	SOD	Drosophila melanogaster	OB_003347	AF_008972	increased	17.1429	true	mean	over-expression	unknown
3348	8872	gene	F30A10.10	Caenorhabditis elegans	OB_003348	AF_008872	increased	53	true		RNAi knockdown	unknown
3349	8972	gene	SOD	Drosophila melanogaster	OB_003349	AF_008972	none	0	false	mean	over-expression	unknown
3350	8972	gene	SOD	Drosophila melanogaster	OB_003350	AF_008972	none	0	false	mean	over-expression	unknown
3351	8972	gene	SOD	Drosophila melanogaster	OB_003351	AF_008972	none	0	false	mean	over-expression	unknown
3352	8972	gene	SOD	Drosophila melanogaster	OB_003352	AF_008972	none	0	false	mean	over-expression	unknown
3353	8972	gene	SOD	Drosophila melanogaster	OB_003353	AF_008972	none	0	false	mean	over-expression	unknown
3354	8972	gene	SOD	Drosophila melanogaster	OB_003354	AF_008972	none	0	false	mean	over-expression	unknown
3355	8972	gene	SOD	Drosophila melanogaster	OB_003355	AF_008972	none	0	false	mean	over-expression	unknown
3356	8972	gene	SOD	Drosophila melanogaster	OB_003356	AF_008972	none	0	false	mean	over-expression	unknown
3357	8972	gene	SOD	Drosophila melanogaster	OB_003357	AF_008972	none	0	false	mean	over-expression	unknown
3358	8972	gene	SOD	Drosophila melanogaster	OB_003358	AF_008972	none	0	false	mean	over-expression	unknown
3359	8872	gene	F30A10.10	Caenorhabditis elegans	OB_003359	AF_008872	increased	18	true		RNAi knockdown	unknown
3360	8972	gene	SOD	Drosophila melanogaster	OB_003360	AF_008972	none	0	false	mean	over-expression	unknown
3361	8972	gene	SOD	Drosophila melanogaster	OB_003361	AF_008972	none	0	false	mean	over-expression	unknown
3362	8972	gene	SOD	Drosophila melanogaster	OB_003362	AF_008972	none	0	false	mean	over-expression	unknown
3363	8972	gene	SOD	Drosophila melanogaster	OB_003363	AF_008972	increased	9.33333	true	mean	over-expression	unknown
3364	8973	gene	hsp-16A	Caenorhabditis elegans	OB_003364	AF_008973	increased	10.9091	true	mean	over-expression	unknown
3365	8973	gene	hsp-16A	Caenorhabditis elegans	OB_003365	AF_008973	increased	20	true	mean	over-expression	unknown
3365	9193	other_factor	HSP-16A	Caenorhabditis elegans	OB_003365	AF_009193	increased	20	true	mean	NULL	NULL
3366	3788	gene	foxo	Drosophila melanogaster	OB_003366	AF_003788	decreased	-25	true	median	deletion / null	unknown
3366	9150	other_factor	Dietary restriction	Drosophila melanogaster	OB_003366	AF_009150	decreased	-25	true	median	NULL	NULL
3367	8849	gene	sac-1	Caenorhabditis elegans	OB_003367	AF_008849	increased	25	true		RNAi knockdown	unknown
3368	3788	gene	foxo	Drosophila melanogaster	OB_003368	AF_003788	increased	33.3333	true	median	deletion / null	unknown
3368	9150	other_factor	Dietary restriction	Drosophila melanogaster	OB_003368	AF_009150	increased	33.3333	true	median	NULL	NULL
3369	3788	gene	foxo	Drosophila melanogaster	OB_003369	AF_003788	decreased	-47.2973	true	median	deletion / null	unknown
3369	9150	other_factor	Dietary restriction	Drosophila melanogaster	OB_003369	AF_009150	decreased	-47.2973	true	median	NULL	NULL
3370	3788	gene	foxo	Drosophila melanogaster	OB_003370	AF_003788	decreased	-23.8095	true	median	deletion / null	unknown
3370	9150	other_factor	Dietary restriction	Drosophila melanogaster	OB_003370	AF_009150	decreased	-23.8095	true	median	NULL	NULL
3371	3788	gene	foxo	Drosophila melanogaster	OB_003371	AF_003788	decreased	-37.8378	true	median	deletion / null	unknown
3371	9150	other_factor	Dietary restriction	Drosophila melanogaster	OB_003371	AF_009150	decreased	-37.8378	true	median	NULL	NULL
3372	3788	gene	foxo	Drosophila melanogaster	OB_003372	AF_003788	decreased	-32.0755	true	median	deletion / null	unknown
3372	9150	other_factor	Dietary restriction	Drosophila melanogaster	OB_003372	AF_009150	decreased	-32.0755	true	median	NULL	NULL
3373	3788	gene	foxo	Drosophila melanogaster	OB_003373	AF_003788	decreased	-50	true	median	deletion / null	unknown
3373	9150	other_factor	Dietary restriction	Drosophila melanogaster	OB_003373	AF_009150	decreased	-50	true	median	NULL	NULL
3374	8849	gene	sac-1	Caenorhabditis elegans	OB_003374	AF_008849	increased	40	true		RNAi knockdown	unknown
3375	8974	gene	STE4	Saccharomyces cerevisiae	OB_003375	AF_008974	none	1.92308	false	mean	deletion / null	unknown
3376	8975	gene	Dahomey	Drosophila melanogaster	OB_003376	AF_008975	none	2.31362	false	mean	normal	unknown
3377	8976	gene	Japan	Drosophila melanogaster	OB_003377	AF_008976	none	4.37018	false	mean	normal	unknown
3378	8975	gene	Dahomey	Drosophila melanogaster	OB_003378	AF_008975	none	0.222717	false	mean	normal	unknown
3379	8976	gene	Japan	Drosophila melanogaster	OB_003379	AF_008976	none	3.56347	false	mean	normal	unknown
3380	8975	gene	Dahomey	Drosophila melanogaster	OB_003380	AF_008975	none	-2.19512	false	mean	normal	unknown
3381	8976	gene	Japan	Drosophila melanogaster	OB_003381	AF_008976	decreased	-6.34146	true	mean	normal	unknown
3382	8975	gene	Dahomey	Drosophila melanogaster	OB_003382	AF_008975	increased	23.4332	true	mean	normal	unknown
3383	8976	gene	Japan	Drosophila melanogaster	OB_003383	AF_008976	decreased	-22.3433	true	mean	normal	unknown
3384	8975	gene	Dahomey	Drosophila melanogaster	OB_003384	AF_008975	none	0.277008	false	mean	normal	unknown
3385	8976	gene	Japan	Drosophila melanogaster	OB_003385	AF_008976	increased	9.14127	true	mean	normal	unknown
3386	6580	gene	F33D4.5	Caenorhabditis elegans	OB_003386	AF_006580	increased	45	true		RNAi knockdown	unknown
3387	8975	gene	Dahomey	Drosophila melanogaster	OB_003387	AF_008975	none	2.90323	false	mean	normal	unknown
3388	8976	gene	Japan	Drosophila melanogaster	OB_003388	AF_008976	increased	7.41935	true	mean	normal	unknown
3389	8975	gene	Dahomey	Drosophila melanogaster	OB_003389	AF_008975	none	-2.6764	false	mean	normal	unknown
3390	8976	gene	Japan	Drosophila melanogaster	OB_003390	AF_008976	none	-4.37956	false	mean	normal	unknown
3391	8975	gene	Dahomey	Drosophila melanogaster	OB_003391	AF_008975	none	1.25313	false	mean	normal	unknown
3392	8976	gene	Japan	Drosophila melanogaster	OB_003392	AF_008976	none	2.50627	false	mean	normal	unknown
3393	6288	gene	faah-1	Caenorhabditis elegans	OB_003393	AF_006288	increased	21.0526	true	mean	over-expression	unknown
3394	6288	gene	faah-1	Caenorhabditis elegans	OB_003394	AF_006288	none	0	false	mean	over-expression	unknown
3394	9150	other_factor	Dietary restriction	Caenorhabditis elegans	OB_003394	AF_009150	none	0	false	mean	NULL	NULL
3395	6288	gene	faah-1	Caenorhabditis elegans	OB_003395	AF_006288	increased	25	true	mean	over-expression	unknown
3395	9150	other_factor	Dietary restriction	Caenorhabditis elegans	OB_003395	AF_009150	increased	25	true	mean	NULL	NULL
3396	6288	gene	faah-1	Caenorhabditis elegans	OB_003396	AF_006288	increased	42.8571	true	mean	over-expression	unknown
3397	6583	gene	F33H2.8	Caenorhabditis elegans	OB_003397	AF_006583	increased	36	true		RNAi knockdown	unknown
3398	5316	gene	pha-4	Caenorhabditis elegans	OB_003398	AF_005316	decreased	-31.8182	true	mean	RNAi knockdown	unknown
3398	6288	gene	faah-1	Caenorhabditis elegans	OB_003398	AF_006288	decreased	-31.8182	true	mean	over-expression	unknown
3399	5316	gene	pha-4	Caenorhabditis elegans	OB_003399	AF_005316	none	0	false	mean	RNAi knockdown	unknown
3400	3959	gene	age-1	Caenorhabditis elegans	OB_003400	AF_003959	increased	93.3775	true	mean	loss of function	unknown
3401	3959	gene	age-1	Caenorhabditis elegans	OB_003401	AF_003959	increased	800.662	true	mean	loss of function	unknown
3402	3959	gene	age-1	Caenorhabditis elegans	OB_003402	AF_003959	increased	8.57143	true	mean	loss of function	unknown
3402	5812	gene	daf-16	Caenorhabditis elegans	OB_003402	AF_005812	increased	8.57143	true	mean	loss of function	unknown
3403	6583	gene	F33H2.8	Caenorhabditis elegans	OB_003403	AF_006583	increased	77	true		RNAi knockdown	unknown
3404	3959	gene	age-1	Caenorhabditis elegans	OB_003404	AF_003959	increased	82.8571	true	mean	loss of function	unknown
3405	3959	gene	age-1	Caenorhabditis elegans	OB_003405	AF_003959	none	2.85714	false	mean	loss of function	unknown
3405	5812	gene	daf-16	Caenorhabditis elegans	OB_003405	AF_005812	none	2.85714	false	mean	loss of function	unknown
3406	5812	gene	daf-16	Caenorhabditis elegans	OB_003406	AF_005812	decreased	-49.8529	true	mean	RNAi knockdown	unknown
3406	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003406	AF_009194	decreased	-49.8529	true	mean	NULL	NULL
3407	5812	gene	daf-16	Caenorhabditis elegans	OB_003407	AF_005812	decreased	-35.8025	true	mean	RNAi knockdown	unknown
3407	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003407	AF_009194	decreased	-35.8025	true	mean	NULL	NULL
3408	5812	gene	daf-16	Caenorhabditis elegans	OB_003408	AF_005812	none	1.57303	false	mean	RNAi knockdown	unknown
3408	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003408	AF_009194	none	1.57303	false	mean	NULL	NULL
3409	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003409	AF_005214	none	-3.10633	false	mean	RNAi knockdown	unknown
3409	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003409	AF_009194	none	-3.10633	false	mean	NULL	NULL
3410	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003410	AF_005214	decreased	-30.5473	true	mean	RNAi knockdown	unknown
3410	5812	gene	daf-16	Caenorhabditis elegans	OB_003410	AF_005812	decreased	-30.5473	true	mean	RNAi knockdown	unknown
3410	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003410	AF_009194	decreased	-30.5473	true	mean	NULL	NULL
3411	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003411	AF_005214	none	-4.46429	false	mean	RNAi knockdown	unknown
3411	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003411	AF_009194	none	-4.46429	false	mean	NULL	NULL
3412	4296	gene	akt-1	Caenorhabditis elegans	OB_003412	AF_004296	increased	36.0454	true	mean	loss of function	unknown
3412	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003412	AF_005214	increased	36.0454	true	mean	RNAi knockdown	unknown
3412	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003412	AF_009194	increased	36.0454	true	mean	NULL	NULL
3413	4296	gene	akt-1	Caenorhabditis elegans	OB_003413	AF_004296	increased	25.4494	true	mean	loss of function	unknown
3413	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003413	AF_005214	increased	25.4494	true	mean	RNAi knockdown	unknown
3413	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003413	AF_009194	increased	25.4494	true	mean	NULL	NULL
3414	6583	gene	F33H2.8	Caenorhabditis elegans	OB_003414	AF_006583	increased	18	true		RNAi knockdown	unknown
3415	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003415	AF_005214	none	4.11559	false	mean	RNAi knockdown	unknown
3415	5807	gene	pdk-1	Caenorhabditis elegans	OB_003415	AF_005807	none	4.11559	false	mean	loss of function	unknown
3415	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003415	AF_009194	none	4.11559	false	mean	NULL	NULL
3416	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003416	AF_005214	none	2.18023	false	mean	RNAi knockdown	unknown
3416	5578	gene	eat-2	Caenorhabditis elegans	OB_003416	AF_005578	none	2.18023	false	mean	loss of function	unknown
3416	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003416	AF_009194	none	2.18023	false	mean	NULL	NULL
3417	4857	gene	clk-1	Caenorhabditis elegans	OB_003417	AF_004857	decreased	-8.72093	true	mean	loss of function	unknown
3417	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003417	AF_005214	decreased	-8.72093	true	mean	RNAi knockdown	unknown
3417	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003417	AF_009194	decreased	-8.72093	true	mean	NULL	NULL
3418	3968	gene	jnk-1	Caenorhabditis elegans	OB_003418	AF_003968	none	0.174978	false	mean	loss of function	unknown
3418	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003418	AF_005214	none	0.174978	false	mean	RNAi knockdown	unknown
3418	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003418	AF_009194	none	0.174978	false	mean	NULL	NULL
3419	3968	gene	jnk-1	Caenorhabditis elegans	OB_003419	AF_003968	none	2.62467	false	mean	loss of function	unknown
3419	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003419	AF_005214	none	2.62467	false	mean	RNAi knockdown	unknown
3419	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003419	AF_009194	none	2.62467	false	mean	NULL	NULL
3420	3959	gene	age-1	Caenorhabditis elegans	OB_003420	AF_003959	increased	46.9248	true	mean	loss of function	unknown
3420	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003420	AF_005214	increased	46.9248	true	mean	RNAi knockdown	unknown
3420	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003420	AF_009194	increased	46.9248	true	mean	NULL	NULL
3421	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003421	AF_005214	increased	175.323	true	mean	RNAi knockdown	unknown
3421	5765	gene	daf-2	Caenorhabditis elegans	OB_003421	AF_005765	increased	175.323	true	mean	loss of function	unknown
3421	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003421	AF_009194	increased	175.323	true	mean	NULL	NULL
3422	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003422	AF_005214	increased	153.84	true	mean	RNAi knockdown	unknown
3422	5765	gene	daf-2	Caenorhabditis elegans	OB_003422	AF_005765	increased	153.84	true	mean	loss of function	unknown
3422	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003422	AF_009194	increased	153.84	true	mean	NULL	NULL
3423	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003423	AF_005214	increased	106.204	true	mean	RNAi knockdown	unknown
3423	5765	gene	daf-2	Caenorhabditis elegans	OB_003423	AF_005765	increased	106.204	true	mean	loss of function	unknown
3423	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003423	AF_009194	increased	106.204	true	mean	NULL	NULL
3424	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003424	AF_005214	increased	73.5598	true	mean	RNAi knockdown	unknown
3424	5765	gene	daf-2	Caenorhabditis elegans	OB_003424	AF_005765	increased	73.5598	true	mean	loss of function	unknown
3424	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003424	AF_009194	increased	73.5598	true	mean	NULL	NULL
3425	6608	gene	F37C4.4	Caenorhabditis elegans	OB_003425	AF_006608	increased	34	true		RNAi knockdown	unknown
3426	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003426	AF_005214	increased	50.2216	true	mean	RNAi knockdown	unknown
3426	5765	gene	daf-2	Caenorhabditis elegans	OB_003426	AF_005765	increased	50.2216	true	mean	loss of function	unknown
3426	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003426	AF_009194	increased	50.2216	true	mean	NULL	NULL
3427	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003427	AF_005214	increased	49.3353	true	mean	RNAi knockdown	unknown
3427	5765	gene	daf-2	Caenorhabditis elegans	OB_003427	AF_005765	increased	49.3353	true	mean	loss of function	unknown
3427	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003427	AF_009194	increased	49.3353	true	mean	NULL	NULL
3428	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003428	AF_005214	increased	92.2452	true	mean	RNAi knockdown	unknown
3428	5765	gene	daf-2	Caenorhabditis elegans	OB_003428	AF_005765	increased	92.2452	true	mean	loss of function	unknown
3428	9194	other_factor	Pathogen resistance	Caenorhabditis elegans	OB_003428	AF_009194	increased	92.2452	true	mean	NULL	NULL
3429	4296	gene	akt-1	Caenorhabditis elegans	OB_003429	AF_004296	increased	14.6226	true	mean	loss of function	unknown
3429	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003429	AF_005214	increased	14.6226	true	mean	RNAi knockdown	unknown
3429	9195	other_factor	UV-killed diet	Caenorhabditis elegans	OB_003429	AF_009195	increased	14.6226	true	mean	NULL	NULL
3430	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003430	AF_005214	increased	18.0621	true	mean	RNAi knockdown	unknown
3430	5425	gene	akt-2	Caenorhabditis elegans	OB_003430	AF_005425	increased	18.0621	true	mean	loss of function	unknown
3430	9195	other_factor	UV-killed diet	Caenorhabditis elegans	OB_003430	AF_009195	increased	18.0621	true	mean	NULL	NULL
3431	5214	gene	cdc-25.1	Caenorhabditis elegans	OB_003431	AF_005214	increased	132.669	true	mean	RNAi knockdown	unknown
3431	6156	gene	sgk-1	Caenorhabditis elegans	OB_003431	AF_006156	increased	132.669	true	mean	loss of function	unknown
3431	9195	other_factor	UV-killed diet	Caenorhabditis elegans	OB_003431	AF_009195	increased	132.669	true	mean	NULL	NULL
